transactionHash,blockNumber,sender,to,amount0In,amount1In,amount0Out,amount1Out,timestamp
0f3184bf91aa1eb7c234406b8f91a44f56dbc9c31c8b413b3cc870aeb7aa7c6c,18542170,0xC6265979793435b496e28e61af1500C22C3ba277,0xBAD2750b1D8054104015eF3199bB3D53703e02C1,0,2970000000000000000,496736335133339708006421,0,2023-11-10 14:34:11
c83df00082dca66a37b83022c07ae619803d0bd88317d3fb15191b60d1080d90,18542170,0xC6265979793435b496e28e61af1500C22C3ba277,0x80A981eCcEE0124166d64eC45D6A86E2354d70DA,0,247500000000000000,19975700159341091718891,0,2023-11-10 14:34:11
d34d45c633feee72d59de07cbf8da4d1f365890acaf71e406b447af07404bd6f,18542170,0xC6265979793435b496e28e61af1500C22C3ba277,0xEf05cd54c0064ac801Cb885990c421407533EC32,0,247500000000000000,18448356977002589634119,0,2023-11-10 14:34:11
8a79e56b4400316ddce06e4031b2db3487fe9ac11c6a62eccf6ffd13f8971998,18542170,0xC6265979793435b496e28e61af1500C22C3ba277,0x3D78E1FCaaaccE87a555B6044bB0a415aedDb38B,0,247500000000000000,17089809860459589168729,0,2023-11-10 14:34:11
1a85d7f81c20f5721754adc141a7e49c5a2a23992a3f7d092c8c57b874d82e6a,18542170,0xC6265979793435b496e28e61af1500C22C3ba277,0x97Ce8b94776967241FEa64708670b3934eD6B9d1,0,247500000000000000,15876064472089334814215,0,2023-11-10 14:34:11
bc5e63456946cb59a1faaea9672633fe73fd6772feb23f55760928440efad9f0,18542170,0xC6265979793435b496e28e61af1500C22C3ba277,0x6E0Bc1a83EA035fD8b09F80d69b858F89924B23c,0,297000000000000000,17624004727971918824331,0,2023-11-10 14:34:11
a4c58700d1023c5e3b44f13cc30586321e07e870ef08484aa924478af241e08c,18542170,0xC6265979793435b496e28e61af1500C22C3ba277,0xB131F5dCac757aE8854eC2aBF21Bf3ED0f9Be7Ff,0,148500000000000000,8282388259713993665904,0,2023-11-10 14:34:11
3ce48ee5c49f34e78b2f593215993873de08662833a168988ccd1c39e8acb16b,18542170,0xC6265979793435b496e28e61af1500C22C3ba277,0x5E04e48D4a51ac7F9160Eb881842aDCcd55DFEd9,0,49500000000000000,2687524654280256377718,0,2023-11-10 14:34:11
d5413adf033e73ca1f7d2377394304fafe45166cf45ee852db02665ced3ca9d0,18542173,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xbaA56bE07Be167D0eFaFFdEFD08689B77C7524fE,0,50000000000000000,2678734260568393193976,0,2023-11-10 14:34:47
8948fff3d7c3514d8c07fbfa4e241f09a688837402498ac2ce74b7655ef81e01,18542174,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xC30CF256dFC731193A4fe2b02c89Bf1815ec70a5,0,100000000000000000,5252005710294257830314,0,2023-11-10 14:34:59
bf6b8b4f92019d87b196743ff0e370971574366dd7e14887e5f53f8d1d0f8896,18542174,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9FaCe39fC39994Cf483c6240c44a1de56569a8AA,0,485000000000000000,23634543524259092868997,0,2023-11-10 14:34:59
30d9144c439fa434b3eb4410abdabaa7d607ed27030be0e02eae8f80707f3168,18542176,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81047819635047615270623,0,0,1444601285596607477,2023-11-10 14:35:23
30d9144c439fa434b3eb4410abdabaa7d607ed27030be0e02eae8f80707f3168,18542176,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,401114590620171814215186,0,0,3145519690079159906,2023-11-10 14:35:23
ef9a1721202c5924f7617a8b496f6fe6fd40284e55fbae5d19e81923230b526f,18542176,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0x45112C776DDee21eED00eb2B920D9BF7EcEA0511,0,250000000000000000,55412664612301747760248,0,2023-11-10 14:35:23
548a905ab5dab67e1f56fa25340051ad2d349d076a66ab4330f8ca8b3f97d214,18542177,0xC6265979793435b496e28e61af1500C22C3ba277,0xd20B07F16ceA52A84820999e36021a4E1f647baC,0,99500000000000000,20119832216809089235595,0,2023-11-10 14:35:35
0ddaf22cf846f81e1709e752062f1f5ab2c538ac249ddab1d345d2935b821f62,18542177,0xC6265979793435b496e28e61af1500C22C3ba277,0x0D2Ad2AcfF985d688590DF221Bf90eD1d3127350,0,199000000000000000,37371808024638456595150,0,2023-11-10 14:35:35
4e2c8aad5d5a737f9ef17333d7309b08444442d18a4b1a628903f8be738ad1c5,18542179,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,0,209251725784121344,35647532970559896813568,0,2023-11-10 14:35:59
c4e11ed61fa0cd8d682a9d79c66de09aa94693c7ef1659b7dcaaa939c7c18dbf,18542179,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3237A5a998419Ba3650eCc6710d720A475403616,0,980000000000000000,130046791007337585689035,0,2023-11-10 14:35:59
f67328e75e8bbd3a8a8d88900281dd539e70f333d97d1d373c00672370426288,18542179,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31537103116274348755454,0,0,274212950335166290,2023-11-10 14:35:59
f67328e75e8bbd3a8a8d88900281dd539e70f333d97d1d373c00672370426288,18542179,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,32171898211788956211610,0,0,252338103258185728,2023-11-10 14:35:59
60b8cb74e6a4e96c41051beaf1241120002a21e460e5ad1327ba07e8b84a5846,18542179,0xC6265979793435b496e28e61af1500C22C3ba277,0xB131F5dCac757aE8854eC2aBF21Bf3ED0f9Be7Ff,0,99500000000000000,13000118953566396040607,0,2023-11-10 14:35:59
7742c9fa78a4ba57b6c7aacdbcd0f49f4e8e80309da4d1b5d7696df1d891b5cb,18542179,0xC6265979793435b496e28e61af1500C22C3ba277,0x9155Bb1d5b63F924f399995f31F9c73f0a64e227,0,497500000000000000,57921212603669920848107,0,2023-11-10 14:35:59
8b05b79885951cc9327e2ffc9c1254c8fb4646978f1cfc62fb459c97f24695d9,18542180,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,15068524042415990594804,0,0,137955761935324553,2023-11-10 14:36:11
cc1f9843613ab58fb7a5fab9ee4b123e4f03d634d142d4066df271021c81052e,18542180,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,33728056742236207077124,0,0,284892818932189338,2023-11-10 14:36:11
fa89d27d572bc7d6acb3d10e5039b970fdffae8bc1ee883a8cde98d40035edf0,18542181,0x00FC00900000002C00BE4EF8F49c000211000c43,0x00FC00900000002C00BE4EF8F49c000211000c43,0,416278400810876928,47827759386838444277760,0,2023-11-10 14:36:23
af6f95b5a2adeee165ad581b378aca10cbd6e798ff8aca513941554639ffcd9b,18542181,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x53acf9CAc1d71d3C5A8eFe00E517CD85FF77612E,0,2390000000000000000,176626016104590703180944,0,2023-11-10 14:36:23
0c49b735584312135402789ca0451ff0408f144e0e20aee0f0b018b88f40e5dc,18542181,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17127228822284526869062,0,0,317756009829376253,2023-11-10 14:36:23
0c49b735584312135402789ca0451ff0408f144e0e20aee0f0b018b88f40e5dc,18542181,0x00FC00900000002C00BE4EF8F49c000211000c43,0x00FC00900000002C00BE4EF8F49c000211000c43,43164552512370161116775,0,0,697513683986677760,2023-11-10 14:36:23
3b2649e4dce60fda60e845ec6991132ae06fbffe5d6c4750d458c74aa0d349b2,18542181,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,2297833579409619202950,0,0,33535999568230443,2023-11-10 14:36:23
82daa7be32475844afba966fca25f7b2299d84e0feae2170706932f03a0845f5,18542181,0xC6265979793435b496e28e61af1500C22C3ba277,0x32D3602D8F92F9cC3d32C6C252e9A7F2fC91D3c8,0,99500000000000000,6712688865206297276309,0,2023-11-10 14:36:23
7966bf4b0f804f92b2232900fe2a5eeda23f954b883a2a9bed1faeca425f381b,18542182,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,2290317792785976180851,0,0,34068158737866431,2023-11-10 14:36:35
579e6b0526600db9b0c65d9b5b5960c5d26953178756bce0bd7283c2028b346f,18542183,0xC6265979793435b496e28e61af1500C22C3ba277,0xBf0B4e66af32B2e05499d3CDedd3e7Db45a5Ad12,0,1990000000000000000,103805429313798771731012,0,2023-11-10 14:36:47
88b3b53083c81d07933bd6499de55804e34538ed187af0a5055bf7cfa0624dc4,18542183,0xC6265979793435b496e28e61af1500C22C3ba277,0xD990D41053266D946429C9e7EdEf0069CdebC27c,0,99500000000000000,3984428354584922911825,0,2023-11-10 14:36:47
2cf8023628e4d843d0f2a14ca59ac779aa7345e56f685b4801afdab473e8206c,18542184,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x420eb87916504753D1E5AA099f3f24A914F9Cf26,0,200000000000000000,7748477643943037469231,0,2023-11-10 14:36:59
7fda3218aaec9ac8f4afc7914a4eff4f5b98657ecd854060741dcd4977fb9c68,18542184,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,5447444572701060910537,0,0,140686303681864888,2023-11-10 14:36:59
6b6d85b4d159d5bedd6568c2a44d756b30fc0243d460144bbc988322077c63cd,18542184,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,52273894374812103565417,0,0,1159094988816196657,2023-11-10 14:36:59
46555b196fa477449d72c84d515c4dd0042c45b3849ef0e13f05893d0d010c24,18542184,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xa5E454EC68c1a463728d369F986F2decc236a3B7,0,670000000000000000,31770449641735619000339,0,2023-11-10 14:36:59
d918f4ac499950909c007abd5abd29b5852a42651449eeec40ddaf917ad7d42b,18542187,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0a33C8baa139923103ea2cc3AD41C62deC9A32AB,0,260000000000000000,11030269496968967818225,0,2023-11-10 14:37:35
223183b694c8b032dc28c25e4d98ad4aa0d4b6300348af87791bdc18fe6d68af,18542188,0xC6265979793435b496e28e61af1500C22C3ba277,0xFf19b4f613E089c0214D0068dA3Cf4073B36C4fF,0,746250000000000000,28336537173521634924113,0,2023-11-10 14:37:47
cff8e15199fe7db8df268d68c511efd930b5eec9330a6ce040624796f2defe55,18542189,0xC6265979793435b496e28e61af1500C22C3ba277,0xCcFc1EedcAeC613D425D47570aAe1d7fA712739E,0,258700000000000008,8819551432576081380581,0,2023-11-10 14:37:59
d36433143615ef26f6622e3b9421504a93ee8370a1d8f0727b6efd5d2ec018ae,18542189,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xF6fbdE7Db5d61B46eb4CCD8f17d920C75F1d89F3,0,1000000000000000000,30137142257632142170720,0,2023-11-10 14:37:59
c64dfa93c97b247167b47b13e85536d4594a011c699f1bac76bd6f42eca55b48,18542190,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15451662709091748406957,0,0,533814552109999100,2023-11-10 14:38:11
c64dfa93c97b247167b47b13e85536d4594a011c699f1bac76bd6f42eca55b48,18542190,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,6355352001484571062295,0,0,204580508200668418,2023-11-10 14:38:11
43ce316d1ae8c9ad15ae5f66db05ebcc74613c5631271299e1f26d8163ef110f,18542192,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,6355352001484571062295,0,0,196638745153917859,2023-11-10 14:38:35
5779826943db7fd881e9718b11ace04e7fb329acad622ee753a8c00439d98a15,18542194,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,6058201700848683291870,0,0,180467330977238193,2023-11-10 14:38:59
56075b11aa995f38b32f30592a85a163460260c6542fec8d74ae2c4adae6d648,18542194,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xc716F8eE5829401708d4D8D7595B3969E612daF2,0,612000000000000000,19577085060558370204900,0,2023-11-10 14:38:59
0c2a328e81bd0f8674d5d293ad45236e40054b70dd87a87eef91296fffdd962e,18542195,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x880240D1130aE069e73128fbd47a7e6cB577Deed,0,1000000000000000000,27465074130762769855500,0,2023-11-10 14:39:11
5840807eee5ea36b4ed3483f24a8546f77fe58a4df7a98150f8bd3fdb2d32424,18542195,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,3595946590012892927923,0,0,140913704851699088,2023-11-10 14:39:11
1d9c117be6287c8d7e610537905d4c3fb3d7706f713b714ac81b6efa55159e89,18542195,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,117367228884122171084355,0,0,3234904271858931976,2023-11-10 14:39:11
38e5fb09027c03abf8e69bb6728cf73e00dcc4f62f91be31aa4c029fd66ddd25,18542195,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x2E1d835021e8ee7558eABF4486ab3976081824cd,0,50000000000000000,2518396306261367887541,0,2023-11-10 14:39:11
150655553e30127b50b9a17fe8f5962b1fa4700fe51904bdca815b5bf7bc2c5a,18542196,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x82595B8b945A034bD5C923230C8F80e4462C7070,0,63535296792624371,3155463191337613062417,0,2023-11-10 14:39:23
b3e5c78ea13696601c97e41204afb34ff388ce9b3091751ef7cb6a4b55e8e7f8,18542196,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0x901Ae6E71d827FE51EE4AAFa84935dE98534211c,0,235000000000000000,11255068727361109053913,0,2023-11-10 14:39:23
683d0f4625aae108557abf26bb12632ca132ddcbb88b991c9491d138d0203a03,18542198,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xC9EbaaEaD95A92BBC7A49B339d16A3e43b6d027F,0,260000000000000000,11737882710883202467069,0,2023-11-10 14:39:47
140100665d4713ca5b0090ad3895968e2f771a60dd5e253a1d745af513ef752d,18542199,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xd56Ccc750DBFE57768Ad40D5FF29505785C4e24C,0,195674966968177596,8377500231290146745738,0,2023-11-10 14:39:59
1b0af68a7604ca28b7c5948ec166aecd4ce80ec28dafd0a993cf58b3f2f9620f,18542203,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x880240D1130aE069e73128fbd47a7e6cB577Deed,0,500000000000000000,19810181012767365163642,0,2023-11-10 14:40:47
7278bbadd3182474da95fa3453adc7251ebb7fffd95cec0a054044dcf062b88a,18542203,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xEE7bE17c5641Ca1C8c09977b781f9A0C0a428Cb7,0,235000000000000000,8594409539884987065374,0,2023-11-10 14:40:47
60cde0c33432b9297ace855f93df39d18651ee137484ebb52dcbd91094e33564,18542215,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x25AAAa1bA1D4328278cdc512157a5245B172B333,0,250000000000000000,8690910577997471804112,0,2023-11-10 14:43:11
ed2c8ef4fa32380a4527c020d9e1fc55f3e4e5d5116798318959ceef65bc8f89,18542218,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xD1D09A80fBA31C3E52021a428bbAD09fc15680EC,0,217200000000000000,7198773065309351985490,0,2023-11-10 14:43:47
d6ec08b09b2cab613e6079a69ad1785685cda17e9d554adb54555d1cd0979e63,18542220,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12396021560746387434923,0,0,366117178225346342,2023-11-10 14:44:11
d6ec08b09b2cab613e6079a69ad1785685cda17e9d554adb54555d1cd0979e63,18542220,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,27198500000000000000000,0,0,716589559877172837,2023-11-10 14:44:11
03e41e51ad9163d80c05fdfdb56e9806b3c10635709fd51905082d7c215f9c10,18542220,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xE0f4a9133c22a7e8958A441B23d05e09A607f703,0,235000000000000000,9332842993737579139502,0,2023-11-10 14:44:11
7ea3c6b7b6bb71c068d23e335235508a94dff7a1e4f64911e8c2c9d0ee6425d1,18542224,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0x28c969Cf6082e8fe10614CEF200A9976f25a19Ca,0,235000000000000000,8868751474846738507000,0,2023-11-10 14:44:59
8590e25f6ca721329e5da22b406c49f70f5adbf004d91ec7097c991ff5b4de5b,18542226,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0x6d219A3AcD528a9eee5235e7B709fCEe1Df26C41,0,197200000000000000,7108816251816227720331,0,2023-11-10 14:45:23
d1280d12759fa5753761662b5c8cd01c1f85704d70e965500cfc54b05b18e8a3,18542227,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x4F2F9CFB4317Ff4ACFB51be30bA09248f4A9419C,0,985000000000000000,31564267222223814380348,0,2023-11-10 14:45:35
6cf3ad0740880a4f7a909809b9dab6fca780d4ef3af0bceaf63ecdc76224e326,18542229,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0x1431B49d0b0F4Fc2A216F1eb4CD0D1409B767b54,0,217200000000000000,6188451516326294614448,0,2023-11-10 14:45:59
76e6d2e9ff2cd300d89ddb1549db32d0fa275e2be0cc1c747965c04294e8ead2,18542231,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf85EB4d0692806e122ceA09B97D1c3bf16F1931e,0,85000000000000000,2354865296345382072174,0,2023-11-10 14:46:23
d697ce24d128ecd090b65dc56760de815c5013d41d4cb75a9bd23a3523656c3c,18542232,0xC6265979793435b496e28e61af1500C22C3ba277,0xc73B83782218132A9588766Ee06FFD13848F32E8,0,348250000000000000,9278012632599942225072,0,2023-11-10 14:46:35
5d6acf446aaf1801176f82622b05e455ea666b3884b7c0e425b501beaa142672,18542232,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x67Bb6879B16eF6bc9035e92DD6c24fACacb931B6,0,300000000000000000,7545353882589339330931,0,2023-11-10 14:46:35
c78c24750a0e7b909c9cd69a05b9b627b61891ee1cb8ffc9380056622a78ec3e,18542234,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0x148f23A896D63152AF3014167b1ab61b39D71cde,0,227200000000000000,5459315534971208266530,0,2023-11-10 14:46:59
69533ec40e58ca468f3e9583f99540f9ec54d9b2b43e6f7488a88e0e635519b4,18542239,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xacd374f8e773C638C9e3007bF61BEa5a7577Bd4F,0,120000000000000000,2799524566774827027385,0,2023-11-10 14:47:59
78229a9ea406189c08a19aa5a913d42ddc271a10b12380fe5c6cfa55254266b7,18542240,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xf40E44153ffa89BB3BDE1DAD98015b764Ee45ef1,0,1050000000000000000,22291195586301044178430,0,2023-11-10 14:48:11
2dbb30b8b75d9a641a6b1f89475ef6746c3e3fcb6da42efb6b07eece13933383,18542244,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xd30d5Be1c915ED450463cF59c37bD553356a9d36,0,1000000000000000000,18117852339675490276846,0,2023-11-10 14:48:59
5e47d9926bd296f7ad33ba12b0495934d0b839221a77aa0831117e19ae6aafa0,18542245,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6809681879036878746166,0,0,391143914602272838,2023-11-10 14:49:11
009e7b5f42e6c5ae572b2a2a14562aaa584a24c5bee39684dc54f62f777c8c35,18542245,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x76Bb4564a19973a8C78685fA8D034193ed0515C6,0,600000000000000000,10232408363968084992162,0,2023-11-10 14:49:11
f3ccabe1300066e9fde23e7f3cad95fa7b2f7f0fe537aad609f7979c3a565126,18542247,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xfd7A9B36a3017716b8Ec47372fc1Be367eE809aA,0,500000000000000000,7888733401698696793611,0,2023-11-10 14:49:35
3faf00679aba65c5add02065c1373685374afe152ac5804e576be495cede6161,18542249,0xC6265979793435b496e28e61af1500C22C3ba277,0x1071316b698da9947b2F267A02fD77e17ef2Fb5b,0,995000000000000000,14203739365382181584184,0,2023-11-10 14:49:59
cfb56718f4540cbf91f4e6cd30b52243952e725160ee2e37545ade9b5f837211,18542250,0xC6265979793435b496e28e61af1500C22C3ba277,0x163804B7991D36EBdF0F7373CBBABCc6460Fe10a,0,995000000000000000,12510076710581952143493,0,2023-11-10 14:50:11
d6c3628a3262403b6979c2661ae2a1c1b3db915b04af04f0595481d45fe5326a,18542253,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xDeF7b806De66Db5BC4D848adAAD8442f45B98243,0,40000000000000000,471765061195284186571,0,2023-11-10 14:50:47
d95feb81f2ad1dbb4815eeec2d9893bf846423c156fb99b9c81ea593a7c712ac,18542255,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9540632627527228191147,0,0,768918298343109470,2023-11-10 14:51:11
d95feb81f2ad1dbb4815eeec2d9893bf846423c156fb99b9c81ea593a7c712ac,18542255,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,6992950000000000000000,0,0,520123200114849463,2023-11-10 14:51:11
30a7e813c872bc116c91a5d41552f83b5223a029c2d4ba46566900840910e231,18542257,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,2272852666400884518506,0,0,161838418111124913,2023-11-10 14:51:35
626b0f6158ec70b23f9f1e5a2a556f3aa8ab65dd317cab0b82e69bdfdadf33d9,18542259,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,11290344231300211809504,0,0,756283992423684826,2023-11-10 14:51:59
7e7bbe12cd8b2e3e8023abc1d1d74658456bcb9df88a95a4bafc367e3d3a1406,18542264,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,16350450000000000000000,0,0,971699612622889920,2023-11-10 14:52:59
ad828e194f87cdb946169fd255222e964f6dcd57343563f56c4977a9e1c5a455,18542266,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9a3cA38305F29d7b77C1d60dd566390B334f1f58,0,250000000000000000,4400315923432119609374,0,2023-11-10 14:53:23
1af21083a5425ed6c6eb7b2e0d6e37a46d03ab7966faf63b231e4877c22a6c9e,18542267,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xBCB1FE39359779d530A969d8cD03996747dCFc87,0,440000000000000000,7371542091337011160794,0,2023-11-10 14:53:35
358d4c8f6b1ab0c03ac6451c51932d1314c44ac5aa597d3b1f692dec10b65e2b,18542270,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,4940000000000000000000,0,0,296139415456295575,2023-11-10 14:54:11
2edc5cd4c776a13fd83da5d6703738d625e24c0ec96ae457aa8bd47c10aac70b,18542279,0xC6265979793435b496e28e61af1500C22C3ba277,0xdB5889E35e379Ef0498aaE126fc2CCE1fbD23216,7959645167899913445975,0,0,452161153268214773,2023-11-10 14:56:11
a88b1cd029410a08dfa126cdda7b9025211cd6b451051380a89e7abbb8402a66,18542280,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x648EFECFE96a226A073618Ed7A3c2de7b0A18a15,0,130000000000000000,2328609171616299658426,0,2023-11-10 14:56:23
0d3fdc82aa5214aa8ae75bc6756a335cff4a008791e4a2a250a624d314bdb95b,18542283,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xdFE997cA2859ff3e24A7AC1f5e6DB9E9F819d1F2,0,60000000000000000,1059896368208396932569,0,2023-11-10 14:56:59
f605232e1ea5e106d118c6e76cc896407884e95b0d471556031183c01b857822,18542284,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xb40dFd57Ad45CA45BC0acf9E53F70560DC52bBce,0,47551158157583844,833445238745873287502,0,2023-11-10 14:57:11
a5c2e1751a7d001cdde32a8491d2f088aeb93defc2cd6133e9a545fd027ef73f,18542286,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0x82Bd64ca504d2F214476BaE0721eAEdaB729f58c,0,18362280150188112,320306772103106683966,0,2023-11-10 14:57:35
0e6a9c84563f39d1859b19090ac9b1d067e8eab97937e5996b1fedfecfdcd8b5,18542287,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,7560693958739357438030,0,0,418339237101450096,2023-11-10 14:57:47
8e145a4f6473876983a080c0953f80da2fe31ac9780e9434d6f41e76cf4d1d31,18542307,0xD2A52F45C74b358ABE1428bC43F0ce9dDf130780,0xB517850510997a34b4DdC8c3797B4F83fAd510c4,289076861823053782280,0,0,15490880622075834,2023-11-10 15:01:47
62b12bea680c251664405185c0deaadfe8c59dcb3e468a09218d518f3b3a4b70,18542310,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xfCA71D9404C7cC33Cb89F3752BfF410b25CbF8AD,0,1000000000000000000,17282443073829568078142,0,2023-11-10 15:02:23
6792cdd80ffc93de4864444da3963848bf3f60acf6d85d834085331e3c4ac6f3,18542311,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,6175000000000000000000,0,0,371840339223518003,2023-11-10 15:02:35
d3e0ada0cf6cf43da3c0b39ba37638f7ad0269fec7f0d1f009e8fc5ff36a8997,18542312,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,6175000000000000000000,0,0,353059862033285062,2023-11-10 15:02:47
ee2156e2218f08f0967305291dc85a64474dee7f3364d3f9906861bbd4fa4262,18542316,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x6006777534719F69b87fc84031a5F81cA6D234cD,0,50000000000000000,888566518653519365977,0,2023-11-10 15:03:35
f2417cc38a3d663d31cf0dc5925f431ddef9b4e98d06ba14c0bce9b3e586155d,18542318,0xa9C0cdEd336699547aaC4f9De5A11Ada979BC59a,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,1199884417926649087,19539365226252441347793,0,2023-11-10 15:03:59
